"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,74255.3336781693,0.207726524940786,"LM_AP"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.451379466,23087.9490771995,0.393286112332945,"LM_AP"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903493,15222.9398686289,0.545716053393181,"LM_AP"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,11530.143247879,0.525986333895947,"LM_AP"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320933,60839.0822885121,0.00291141454760626,"LM_AP"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670545,55809.9848731601,0.273576878054892,"LM_AP"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663543,18098.3394218328,0.433760520412967,"LM_AP"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,12005.9591245574,0.609707463652505,"LM_AP"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,9240.31212678698,0.585590123595421,"LM_AP"
"NJ2020","1","1","T0_T3","c_V2","VPC",-17404.6312672612,10952.5710840511,0.386992904722839,"LM_AP"
"NJ2020","1","1","T0_T6","c_V2","VPC",2997.3357247789,14943.7555541743,0.00571431813972482,"LM_AP"
"NJ2020","1","1","T0_T17","c_V2","VPC",4833.53654212374,4306.74235394442,0.111868886334651,"LM_AP"
"NJ2020","1","1","T0_T20","c_V2","VPC",4300.58288704073,2782.24474463443,0.155255200937562,"LM_AP"
"NJ2020","1","1","T0_T24","c_V2","VPC",3909.06270365563,2011.04697684469,0.191034163533592,"LM_AP"
"NJ2020","1","1","T0_T3","c_V3","VPC",-13774.4244888409,5038.9175780836,0.65134355607126,"LM_AP"
"NJ2020","1","1","T0_T6","c_V3","VPC",6983.49093354016,9768.03937567393,0.0680495308412019,"LM_AP"
"NJ2020","1","1","T0_T17","c_V3","VPC",3857.45757098818,2750.65803440126,0.164344883860073,"LM_AP"
"NJ2020","1","1","T0_T20","c_V3","VPC",1752.33337543444,1904.35871770366,0.0611489881604798,"LM_AP"
"NJ2020","1","1","T0_T24","c_V3","VPC",737.376086363905,1591.46754585902,0.0132395816558333,"LM_AP"
"NJ2020","1","1","T0_T3","c_Viruses","Diff",44520.2558635395,123042.02547451,NA,"LM_AP"
"NJ2020","1","1","T0_T6","c_Viruses","Diff",777213.930348258,210879.695261149,NA,"LM_AP"
"NJ2020","1","1","T0_T17","c_Viruses","Diff",186764.360018091,94676.5027552137,NA,"LM_AP"
"NJ2020","1","1","T0_T20","c_Viruses","Diff",50265.2210541333,77102.5142504129,NA,"LM_AP"
"NJ2020","1","1","T0_T24","c_Viruses","Diff",-19356.3648936788,62493.2754660915,NA,"LM_AP"
"NJ2020","1","1","T0_T3","c_V1","Diff",85403.5691150032,125389.23104932,NA,"LM_AP"
"NJ2020","1","1","T0_T6","c_V1","Diff",607211.817995924,155949.505086899,NA,"LM_AP"
"NJ2020","1","1","T0_T17","c_V1","Diff",138662.692186581,73172.0841900795,NA,"LM_AP"
"NJ2020","1","1","T0_T20","c_V1","Diff",39868.3980145163,59137.594692047,NA,"LM_AP"
"NJ2020","1","1","T0_T24","c_V1","Diff",-12995.9866908274,48584.6565231249,NA,"LM_AP"
"NJ2020","1","1","T0_T3","c_V2","Diff",-11774.93438135,26051.8507928754,NA,"LM_AP"
"NJ2020","1","1","T0_T6","c_V2","Diff",106572.325559002,37541.0943888137,NA,"LM_AP"
"NJ2020","1","1","T0_T17","c_V2","Diff",28664.7359605464,15184.1502714504,NA,"LM_AP"
"NJ2020","1","1","T0_T20","c_V2","Diff",5043.12753308829,12534.7902519771,NA,"LM_AP"
"NJ2020","1","1","T0_T24","c_V2","Diff",-6196.44004425697,10035.2565827666,NA,"LM_AP"
"NJ2020","1","1","T0_T3","c_V3","Diff",-29108.3788701145,18333.1536198888,NA,"LM_AP"
"NJ2020","1","1","T0_T6","c_V3","Diff",63429.7867933337,26432.9160198952,NA,"LM_AP"
"NJ2020","1","1","T0_T17","c_V3","Diff",19436.9318709636,9247.80991150399,NA,"LM_AP"
"NJ2020","1","1","T0_T20","c_V3","Diff",5353.69550652905,7384.18137757191,NA,"LM_AP"
"NJ2020","1","1","T0_T24","c_V3","Diff",-163.938158593829,5782.76874328834,NA,"LM_AP"
"NJ2020","1","1","T0_T3","c_Viruses","VP",-82274.3425728496,59435.233930115,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_Viruses","VP",-676616.915422886,52650.6391201229,0.790878039279474,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_Viruses","VP",-127981.908638625,1616.01997786879,0.249864136981767,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_Viruses","VP",9892.29253621604,16011.4121856008,0.0118626794877893,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_Viruses","VP",67939.6069843833,19473.4814869953,0.110600660729972,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","VP",-91978.6000682122,38210.3353970041,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V1","VP",-516595.62972887,39101.2306189699,0.812468685268785,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V1","VP",-88571.2349202271,1412.41545483591,0.21708730922444,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V1","VP",14236.1993133578,14170.1724674566,0.018824064653502,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V1","VP",56932.7899915126,16373.190543939,0.128082022547356,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V2","VP",-5629.696885911,18342.1153223872,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V2","VP",-103574.989834223,6498.39555492951,0.764166981922405,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V2","VP",-23831.1994184227,1813.22568242493,0.335064454281084,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V2","VP",-742.544646047557,1303.30561323001,0.00345968601790351,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V2","VP",10105.5027479126,2181.74144695644,0.0938585968315327,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,7037.2620459589,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597935,8779.51022758985,0.635286073072015,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,2022.05875688392,0.378261554404754,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109462,1178.72853179745,0.0357332448246678,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957723,1064.3708683448,0.0124021621055141,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.08670931,85480.5120687429,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,75527.3040305124,0.447432410901056,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.451379466,14355.1053914616,0.706443314512375,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903493,6056.20328373349,0.742151095509326,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907046,3256.20623274943,0.690996244316745,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.0309532086,82848.545848969,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.188267054,57546.9309655209,0.517381260056135,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663544,13968.9582155192,0.670338075238142,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,6743.93388442738,0.737571815921165,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,2001.11578400191,0.692896598076436,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V2","VPC",-17404.6312672611,8962.1297976352,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V2","VPC",2997.33572477883,16719.213528876,0.78693891369682,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V2","VPC",4833.53654212377,887.956150597898,0.247595723030509,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V2","VPC",4300.58288704072,844.380023022728,0.363517918458447,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V2","VPC",3909.06270365562,1807.32367957072,0.434122240955616,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","VPC",-13774.4244888408,5210.72475654506,1,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V3","VPC",6983.49093354013,9047.84040196075,0.572003730507807,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V3","VPC",3857.45757098819,1302.92623453129,0.238521420797532,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V3","VPC",1752.33337543444,707.623247602891,0.0990397496500869,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V3","VPC",737.376086363897,835.521641352684,0.0652453587679758,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","Diff",44520.2558635396,144915.745998858,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_Viruses","Diff",777213.930348259,128177.943150635,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_Viruses","Diff",186764.360018091,15971.1253693304,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_Viruses","Diff",50265.2210541332,22067.6154693343,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_Viruses","Diff",-19356.3648936787,22729.6877197448,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V1","Diff",85403.5691150036,121058.881245973,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V1","Diff",607211.817995924,96648.1615844908,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V1","Diff",138662.692186582,15381.3736703551,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V1","Diff",39868.3980145164,20914.106351884,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V1","Diff",-12995.9866908274,18374.306327941,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V2","Diff",-11774.9343813501,27304.2451200224,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V2","Diff",106572.325559002,23217.6090838055,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V2","Diff",28664.7359605464,2701.18183302283,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V2","Diff",5043.12753308828,2147.68563625274,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V2","Diff",-6196.44004425698,3989.06512652715,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_V3","Diff",-29108.3788701145,12247.986802504,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T6","c_V3","Diff",63429.7867933337,17827.3506295506,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T17","c_V3","Diff",19436.9318709636,3324.98499141521,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T20","c_V3","Diff",5353.69550652906,1886.35177940034,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T24","c_V3","Diff",-163.938158593827,1899.89250969749,NA,"LM_SR_AVG"
"NJ2020","1","1","T0_T3","c_Viruses","VP",-82274.3425728493,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_Viruses","VP",-676616.915422885,343143.844425822,0.795419979137091,"LM_AR"
"NJ2020","1","1","T0_T17","c_Viruses","VP",-127981.908638625,157642.620600874,0.247865201992371,"LM_AR"
"NJ2020","1","1","T0_T20","c_Viruses","VP",9892.29253621616,126357.933243145,0.00203883116021583,"LM_AR"
"NJ2020","1","1","T0_T24","c_Viruses","VP",67939.6069843833,94754.4188036004,0.113887483332996,"LM_AR"
"NJ2020","1","1","T0_T3","c_V1","VP",-91978.6000682117,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V1","VP",-516595.62972887,245152.756377079,0.816191989752507,"LM_AR"
"NJ2020","1","1","T0_T17","c_V1","VP",-88571.2349202271,120394.353711286,0.212976183282041,"LM_AR"
"NJ2020","1","1","T0_T20","c_V1","VP",14236.1993133577,95483.7710902718,0.00735531976944298,"LM_AR"
"NJ2020","1","1","T0_T24","c_V1","VP",56932.7899915126,71301.1914381678,0.137480278339725,"LM_AR"
"NJ2020","1","1","T0_T3","c_V2","VP",-5629.696885911,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V2","VP",-103574.989834223,56548.7412495647,0.770367221269647,"LM_AR"
"NJ2020","1","1","T0_T17","c_V2","VP",-23831.1994184227,23743.5091277154,0.33497375450781,"LM_AR"
"NJ2020","1","1","T0_T20","c_V2","VP",-742.544646047565,20015.5551471357,0.000458552868475246,"LM_AR"
"NJ2020","1","1","T0_T24","c_V2","VP",10105.5027479126,15472.1581048752,0.0963705715037143,"LM_AR"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597936,41442.3467991788,0.649757372762128,"LM_AR"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,13997.5327024809,0.3824881132352,"LM_AR"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109462,11111.612293899,0.033830731831055,"LM_AR"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957727,8183.44577586322,0.00302346535923823,"LM_AR"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.0867093095,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,79877.0457714659,0.613314966295877,"LM_AR"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.4513794661,21332.3020493339,0.791517130361025,"LM_AR"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903491,12719.0035573432,0.881751921725622,"LM_AR"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,11552.6136091393,0.815543268529909,"LM_AR"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320843,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670544,56113.3765796871,0.722824845584002,"LM_AR"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663544,16501.3340926298,0.82166534440009,"LM_AR"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,10121.6176945338,0.904984607273127,"LM_AR"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,9613.23800863084,0.839286392024536,"LM_AR"
"NJ2020","1","1","T0_T3","c_V2","VPC",-17404.631267261,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V2","VPC",2997.33572477872,11779.0811348522,0.0608134731458682,"LM_AR"
"NJ2020","1","1","T0_T17","c_V2","VPC",4833.53654212376,2788.2667039924,0.600408942534192,"LM_AR"
"NJ2020","1","1","T0_T20","c_V2","VPC",4300.58288704072,1690.77388055385,0.683199823138788,"LM_AR"
"NJ2020","1","1","T0_T24","c_V2","VPC",3909.06270365561,1189.95565248171,0.729575283594361,"LM_AR"
"NJ2020","1","1","T0_T3","c_V3","VPC",-13774.4244888408,NA,1,"LM_AR"
"NJ2020","1","1","T0_T6","c_V3","VPC",6983.49093354013,11984.5880569272,0.253478551153705,"LM_AR"
"NJ2020","1","1","T0_T17","c_V3","VPC",3857.45757098819,2903.90662193786,0.468729752369378,"LM_AR"
"NJ2020","1","1","T0_T20","c_V3","VPC",1752.33337543443,2157.83357704168,0.180210016030799,"LM_AR"
"NJ2020","1","1","T0_T24","c_V3","VPC",737.376086363898,1624.37093405274,0.0489927175515763,"LM_AR"
"NJ2020","1","1","T0_T3","c_Viruses","Diff",44520.2558635398,NA,NA,"LM_AR"
"NJ2020","1","1","T0_T6","c_Viruses","Diff",777213.930348258,423020.890197288,NA,"LM_AR"
"NJ2020","1","1","T0_T17","c_Viruses","Diff",186764.360018091,178974.922650208,NA,"LM_AR"
"NJ2020","1","1","T0_T20","c_Viruses","Diff",50265.2210541329,139076.936800488,NA,"LM_AR"
"NJ2020","1","1","T0_T24","c_Viruses","Diff",-19356.3648936786,106307.03241274,NA,"LM_AR"
"NJ2020","1","1","T0_T3","c_V1","Diff",85403.5691150033,NA,NA,"LM_AR"
"NJ2020","1","1","T0_T6","c_V1","Diff",607211.817995924,301266.132956766,NA,"LM_AR"
"NJ2020","1","1","T0_T17","c_V1","Diff",138662.692186581,136895.687803916,NA,"LM_AR"
"NJ2020","1","1","T0_T20","c_V1","Diff",39868.3980145165,105605.388784806,NA,"LM_AR"
"NJ2020","1","1","T0_T24","c_V1","Diff",-12995.9866908274,80914.4294467986,NA,"LM_AR"
"NJ2020","1","1","T0_T3","c_V2","Diff",-11774.93438135,NA,NA,"LM_AR"
"NJ2020","1","1","T0_T6","c_V2","Diff",106572.325559002,68327.8223844169,NA,"LM_AR"
"NJ2020","1","1","T0_T17","c_V2","Diff",28664.7359605465,26531.7758317078,NA,"LM_AR"
"NJ2020","1","1","T0_T20","c_V2","Diff",5043.12753308829,21706.3290276895,NA,"LM_AR"
"NJ2020","1","1","T0_T24","c_V2","Diff",-6196.44004425699,16662.1137573569,NA,"LM_AR"
"NJ2020","1","1","T0_T3","c_V3","Diff",-29108.3788701145,NA,NA,"LM_AR"
"NJ2020","1","1","T0_T6","c_V3","Diff",63429.7867933337,53426.934856106,NA,"LM_AR"
"NJ2020","1","1","T0_T17","c_V3","Diff",19436.9318709636,16901.4393244188,NA,"LM_AR"
"NJ2020","1","1","T0_T20","c_V3","Diff",5353.69550652905,13269.4458709407,NA,"LM_AR"
"NJ2020","1","1","T0_T24","c_V3","Diff",-163.938158593829,9807.81670991596,NA,"LM_AR"
"NJ2020","1","1","T0_T3","c_Viruses","VP",-82274.3425728493,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_Viruses","VP",-676616.915422885,343143.844425822,0.795419979137091,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_Viruses","VP",-127981.908638625,157642.620600874,0.247865201992371,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_Viruses","VP",9892.29253621616,126357.933243145,0.00203883116021583,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_Viruses","VP",67939.6069843833,94754.4188036004,0.113887483332996,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V1","VP",-91978.6000682117,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V1","VP",-516595.62972887,245152.756377079,0.816191989752507,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V1","VP",-88571.2349202271,120394.353711286,0.212976183282041,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V1","VP",14236.1993133577,95483.7710902718,0.00735531976944298,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V1","VP",56932.7899915126,71301.1914381678,0.137480278339725,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V2","VP",-5629.696885911,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V2","VP",-103574.989834223,56548.7412495647,0.770367221269647,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V2","VP",-23831.1994184227,23743.5091277154,0.33497375450781,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V2","VP",-742.544646047565,20015.5551471357,0.000458552868475246,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V2","VP",10105.5027479126,15472.1581048752,0.0963705715037143,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V3","VP",15333.9543812737,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V3","VP",-56446.2958597936,41442.3467991788,0.649757372762128,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V3","VP",-15579.4742999754,13997.5327024809,0.3824881132352,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V3","VP",-3601.36213109462,11111.612293899,0.033830731831055,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V3","VP",901.314244957727,8183.44577586322,0.00302346535923823,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_Viruses","VPC",-37754.0867093095,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_Viruses","VPC",100597.014925373,79877.0457714659,0.613314966295877,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_Viruses","VPC",58782.4513794661,21332.3020493339,0.791517130361025,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_Viruses","VPC",60157.5135903491,12719.0035573432,0.881751921725622,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_Viruses","VPC",48583.2420907047,11552.6136091393,0.815543268529909,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V1","VPC",-6575.03095320843,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V1","VPC",90616.1882670544,56113.3765796871,0.722824845584002,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V1","VPC",50091.4572663544,16501.3340926298,0.82166534440009,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V1","VPC",54104.5973278742,10121.6176945338,0.904984607273127,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V1","VPC",43936.8033006852,9613.23800863084,0.839286392024536,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V2","VPC",-17404.631267261,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V2","VPC",2997.33572477872,11779.0811348522,0.0608134731458682,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V2","VPC",4833.53654212376,2788.2667039924,0.600408942534192,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V2","VPC",4300.58288704072,1690.77388055385,0.683199823138788,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V2","VPC",3909.06270365561,1189.95565248171,0.729575283594361,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V3","VPC",-13774.4244888408,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V3","VPC",6983.49093354013,11984.5880569272,0.253478551153705,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V3","VPC",3857.45757098819,2903.90662193786,0.468729752369378,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V3","VPC",1752.33337543443,2157.83357704168,0.180210016030799,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V3","VPC",737.376086363898,1624.37093405274,0.0489927175515763,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_Viruses","Diff",44520.2558635398,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_Viruses","Diff",777213.930348259,423020.890197288,0.771462570802087,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_Viruses","Diff",186764.360018091,176367.412190288,0.359256977947985,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_Viruses","Diff",50265.2210541332,134303.94728165,0.0446085135367774,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_Viruses","Diff",-19356.3648936787,102888.594266013,0.00877056021782915,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V1","Diff",85403.5691150033,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V1","Diff",607211.817995924,301266.132956767,0.80246418332428,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V1","Diff",138662.692186582,135616.130362897,0.343279120137331,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V1","Diff",39868.3980145164,100951.349622217,0.0494197824161055,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V1","Diff",-12995.9866908274,77491.5595585259,0.00698243102137765,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V2","Diff",-11774.9343813499,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V2","Diff",106572.325559002,68327.8223844168,0.708686584148506,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V2","Diff",28664.7359605464,25025.2591367069,0.396137959032084,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V2","Diff",5043.12753308828,20787.9049487946,0.0192406465240818,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V2","Diff",-6196.44004425698,16061.1155958826,0.0358761573251627,"LM_AR_Diff"
"NJ2020","1","1","T0_T3","c_V3","Diff",-29108.3788701145,NA,1,"LM_AR_Diff"
"NJ2020","1","1","T0_T6","c_V3","Diff",63429.7867933337,53426.934856106,0.584976641937924,"LM_AR_Diff"
"NJ2020","1","1","T0_T17","c_V3","Diff",19436.9318709636,16558.6443635234,0.407909580475444,"LM_AR_Diff"
"NJ2020","1","1","T0_T20","c_V3","Diff",5353.69550652905,13109.5775746876,0.0526638716542085,"LM_AR_Diff"
"NJ2020","1","1","T0_T24","c_V3","Diff",-163.938158593824,9703.79945820783,7.1348607451317e-05,"LM_AR_Diff"
